idObs;placette;balis;date;sp_latin;nb;nb_exact;tranc_hor;dist_per;long;sens;saison;rmq;layon;hab;site;chas;ope;prosp;long_complet
22131;SautParD30;3000;12/08/2009;Dasyprocta leporina;1;oui;14:15;12;3000;Retour;seche;;SautParD;oui;SautPar;non;oncfsPag;GM;1
22114;SautParD22;2200;12/08/2009;Geochelone denticulata;1;oui;15:16;1;3000;Retour;seche;;SautParD;oui;SautPar;non;oncfsPag;GM;1
22128;SautParD28;2800;12/08/2009;Myoprocta acouchy;1;oui;14:15;12;3000;Retour;seche;;SautParD;oui;SautPar;non;oncfsPag;GM;1
22108;SautParD20;2000;12/08/2009;Myoprocta acouchy;1;oui;15:16;5;3000;Retour;seche;;SautParD;oui;SautPar;non;oncfsPag;GM;1
22127;SautParD28;2800;12/08/2009;Odontophorus guyanensis;5;non;14:15;19;3000;Retour;seche;;SautParD;oui;SautPar;non;oncfsPag;GM;1
22145;SautParD9;900;12/08/2009;Penelope marail;4;oui;16:17;4;3000;Retour;seche;;SautParD;oui;SautPar;non;oncfsPag;GM;1
21950;SautParA14;1400;13/08/2009;Mazama gouazoubira;1;oui;08:09;0;3000;Aller;seche;;SautParA;oui;SautPar;non;oncfsPag;KK;1
21965;SautParA2;200;13/08/2009;Psophia crepitans;5;non;07:08;4;3000;Aller;seche;;SautParA;oui;SautPar;non;oncfsPag;KK;1
22030;SautParB12;1200;13/08/2009;Crax alector;3;oui;08:09;1;3000;Aller;seche;;SautParB;oui;SautPar;non;oncfsPag;CRH;1
22034;SautParB30;3000;13/08/2009;Dasyprocta leporina;1;oui;10:11;16;3000;Aller;seche;;SautParB;oui;SautPar;non;oncfsPag;CRH;1
22029;SautParB11;1100;13/08/2009;Mazama americana;1;oui;08:09;17;3000;Aller;seche;;SautParB;oui;SautPar;non;oncfsPag;CRH;1
22028;SautParB4;400;13/08/2009;Psophia crepitans;5;oui;07:08;0;3000;Aller;seche;;SautParB;oui;SautPar;non;oncfsPag;CRH;1
22032;SautParB22;2200;13/08/2009;Psophia crepitans;9;oui;09:10;2;3000;Aller;seche;;SautParB;oui;SautPar;non;oncfsPag;CRH;1
22027;SautParB3;300;13/08/2009;Tinamus major;1;oui;07:08;1;3000;Aller;seche;;SautParB;oui;SautPar;non;oncfsPag;CRH;1
22089;SautParC7;700;13/08/2009;Cebus apella;5;oui;07:08;0;3000;Aller;seche;;SautParC;oui;SautPar;non;oncfsPag;GM;1
22051;SautParC13;1300;13/08/2009;Crypturellus sp.;1;oui;08:09;9;3000;Aller;seche;;SautParC;oui;SautPar;non;oncfsPag;GM;1
22074;SautParC27;2700;13/08/2009;Myoprocta acouchy;1;oui;09:10;9;3000;Aller;seche;;SautParC;oui;SautPar;non;oncfsPag;GM;1
22088;SautParC7;700;13/08/2009;Psophia crepitans;1;non;07:08;7;3000;Aller;seche;;SautParC;oui;SautPar;non;oncfsPag;GM;1
22091;SautParC9;900;13/08/2009;Psophia crepitans;7;non;07:08;0;3000;Aller;seche;;SautParC;oui;SautPar;non;oncfsPag;GM;1
22057;SautParC17;1700;13/08/2009;Psophia crepitans;12;oui;09:10;18;3000;Aller;seche;;SautParC;oui;SautPar;non;oncfsPag;GM;1
22111;SautParD22;2200;13/08/2009;Alouatta seniculus;3;oui;09:10;39;3000;Aller;seche;;SautParD;oui;SautPar;non;oncfsPag;FB;1
22107;SautParD20;2000;13/08/2009;Ateles paniscus;1;oui;09:10;9;3000;Aller;seche;;SautParD;oui;SautPar;non;oncfsPag;FB;1
22133;SautParD5;500;13/08/2009;Ateles paniscus;3;oui;07:08;7;3000;Aller;seche;;SautParD;oui;SautPar;non;oncfsPag;FB;1
22143;SautParD9;900;13/08/2009;Dasyprocta leporina;1;oui;08:09;13;3000;Aller;seche;;SautParD;oui;SautPar;non;oncfsPag;FB;1
21951;SautParA14;1400;13/08/2009;Odontophorus guyanensis;6;non;16:17;9;3000;Retour;seche;;SautParA;oui;SautPar;non;oncfsPag;KK;1
21961;SautParA19;1900;13/08/2009;Saguinus midas;9;non;16:17;15;3000;Retour;seche;;SautParA;oui;SautPar;non;oncfsPag;KK;1
22031;SautParB12;1200;13/08/2009;Mazama gouazoubira;1;oui;16:17;7;3000;Retour;seche;;SautParB;oui;SautPar;non;oncfsPag;CRH;1
22026;SautParB2;200;13/08/2009;Psophia crepitans;2;non;17:18;17;3000;Retour;seche;;SautParB;oui;SautPar;non;oncfsPag;CRH;1
22033;SautParB22;2200;13/08/2009;Psophia crepitans;12;oui;14:15;0;3000;Retour;seche;;SautParB;oui;SautPar;non;oncfsPag;CRH;1
22072;SautParC26;2600;13/08/2009;Crypturellus sp.;1;oui;15:16;9;3000;Retour;seche;;SautParC;oui;SautPar;non;oncfsPag;GM;1
22063;SautParC22;2200;13/08/2009;Geochelone denticulata;1;oui;15:16;8;3000;Retour;seche;;SautParC;oui;SautPar;non;oncfsPag;GM;1
22092;SautParC9;900;13/08/2009;Geochelone denticulata;1;oui;17:18;0;3000;Retour;seche;;SautParC;oui;SautPar;non;oncfsPag;GM;1
22061;SautParC20;2000;13/08/2009;Myoprocta acouchy;1;oui;15:16;11;3000;Retour;seche;;SautParC;oui;SautPar;non;oncfsPag;GM;1
22052;SautParC13;1300;13/08/2009;Psophia crepitans;10;non;16:17;4;3000;Retour;seche;;SautParC;oui;SautPar;non;oncfsPag;GM;1
22100;SautParD13;1300;13/08/2009;Crax alector;2;oui;16:17;14;3000;Retour;seche;;SautParD;oui;SautPar;non;oncfsPag;FB;1
22117;SautParD24;2400;13/08/2009;Tinamus major;1;oui;15:16;6;3000;Retour;seche;;SautParD;oui;SautPar;non;oncfsPag;FB;1
22025;SautParB11;1100;12/08/2009;Crypturellus sp. Ou Tinamus sp.;1;oui;16:17;18;3500;Retour;seche;;SautParB;oui;SautPar;non;oncfsPag;KK;1
22022;SautParB4;400;12/08/2009;Crypturellus sp. Ou Tinamus sp.;1;oui;17:18;6;3500;Retour;seche;;SautParB;oui;SautPar;non;oncfsPag;KK;1
22023;SautParB6;600;12/08/2009;Psophia crepitans;7;non;17:18;34;3500;Retour;seche;;SautParB;oui;SautPar;non;oncfsPag;KK;1
22250;TopoG-2;-200;04/08/2004;Alouatta seniculus;;non;08:09;10;300;Aller;seche;layons differents;TopoG;oui;Topo;non;oncfs;CRH;0
22249;TopoG-2;-200;04/08/2004;Crypturellus sp. Ou Tinamus sp.;2;oui;07:08;12;300;Aller;seche;layons differents;TopoG;oui;Topo;non;oncfs;CRH;0
22224;TopoFvide;;08/08/2004;;;non;;;1400;Retour;seche;layons differents;TopoF;oui;Topo;non;oncfs;CRH;0
22281;TopoG6;600;08/08/2004;Psophia crepitans;;non;16:17;3;2200;Retour;seche;layons differents;TopoG;oui;Topo;non;oncfs;PG;0
22251;TopoG19;1900;04/08/2004;Alouatta seniculus;4;oui;15:16;19;2600;Retour;seche;layons differents;TopoG;oui;Topo;non;oncfs;CRH;0
22252;TopoG4;400;04/08/2004;Odontophorus guyanensis;6;oui;17:18;8;2600;Retour;seche;layons differents;TopoG;oui;Topo;non;oncfs;CRH;0
22254;TopoG15;1500;05/08/2004;Cebus apella;3;non;08:09;28;2600;Aller;seche;layons differents;TopoG;oui;Topo;non;oncfs;PG;0
22255;TopoG15;1500;05/08/2004;Crypturellus sp.;1;oui;08:09;16;2600;Aller;seche;layons differents;TopoG;oui;Topo;non;oncfs;PG;0
22257;TopoG18;1800;05/08/2004;Mazama americana;1;oui;09:10;2;2600;Aller;seche;layons differents;TopoG;oui;Topo;non;oncfs;PG;0
22253;TopoG11;1100;05/08/2004;Psophia crepitans;4;oui;08:09;6;2600;Aller;seche;layons differents;TopoG;oui;Topo;non;oncfs;PG;0
22256;TopoG18;1800;05/08/2004;Psophia crepitans;4;oui;09:10;0;2600;Aller;seche;layons differents;TopoG;oui;Topo;non;oncfs;PG;0
22258;TopoG15;1500;05/08/2004;Ateles paniscus;5;oui;15:16;26;2600;Retour;seche;layons differents;TopoG;oui;Topo;non;oncfs;PG;0
22273;TopoG15;1500;07/08/2004;Ateles paniscus;1;non;08:09;41;2600;Aller;seche;layons differents;TopoG;oui;Topo;non;oncfs;KK;0
22274;TopoG16;1600;07/08/2004;Cebus apella;11;oui;09:10;3;2600;Aller;seche;layons differents;TopoG;oui;Topo;non;oncfs;KK;0
22272;TopoG9;900;07/08/2004;Dasyprocta leporina;1;oui;08:09;27;2600;Aller;seche;layons differents;TopoG;oui;Topo;non;oncfs;KK;0
22271;TopoG8;800;07/08/2004;Mazama americana;1;oui;08:09;20;2600;Aller;seche;layons differents;TopoG;oui;Topo;non;oncfs;KK;0
22275;TopoG7;700;07/08/2004;Dasyprocta leporina;1;oui;16:17;18;2600;Retour;seche;layons differents;TopoG;oui;Topo;non;oncfs;KK;0
22289;TopoG5;500;10/08/2004;Alouatta seniculus;4;oui;08:09;36;2600;Aller;seche;layons differents;TopoG;oui;Topo;non;oncfs;VH;0
22294;TopoG20;2000;10/08/2004;Alouatta seniculus;4;oui;10:11;0;2600;Aller;seche;layons differents;TopoG;oui;Topo;non;oncfs;VH;0
22295;TopoG20;2000;10/08/2004;Ateles paniscus;5;oui;10:11;;2600;Aller;seche;layons differents;TopoG;oui;Topo;non;oncfs;VH;0
22288;TopoG-1;-100;10/08/2004;Crypturellus sp.;1;oui;07:08;8;2600;Aller;seche;layons differents;TopoG;oui;Topo;non;oncfs;VH;0
22291;TopoG13;1300;10/08/2004;Crypturellus sp.;2;oui;09:10;7;2600;Aller;seche;layons differents;TopoG;oui;Topo;non;oncfs;VH;0
22293;TopoG18;1800;10/08/2004;Dasyprocta leporina;1;oui;09:10;18;2600;Aller;seche;layons differents;TopoG;oui;Topo;non;oncfs;VH;0
22290;TopoG10;1000;10/08/2004;Pecari tajacu;2;oui;08:09;4;2600;Aller;seche;layons differents;TopoG;oui;Topo;non;oncfs;VH;0
22292;TopoG16;1600;10/08/2004;Pecari tajacu;10;oui;09:10;11;2600;Aller;seche;layons differents;TopoG;oui;Topo;non;oncfs;VH;0
22297;TopoG20;2000;10/08/2004;Alouatta seniculus;4;oui;14:15;2;2600;Retour;seche;layons differents;TopoG;oui;Topo;non;oncfs;VH;0
22299;TopoG-3;-300;10/08/2004;Ateles paniscus;1;oui;17:18;18;2600;Retour;seche;layons differents;TopoG;oui;Topo;non;oncfs;VH;0
22296;TopoG21;2100;10/08/2004;Crax alector;3;oui;14:15;2;2600;Retour;seche;layons differents;TopoG;oui;Topo;non;oncfs;VH;0
22298;TopoG15;1500;10/08/2004;Pecari tajacu;;non;15:16;25;2600;Retour;seche;layons differents;TopoG;oui;Topo;non;oncfs;VH;0
22303;TopoG17;1700;11/08/2004;Alouatta seniculus;2;oui;09:10;12;2600;Aller;seche;layons differents;TopoG;oui;Topo;non;oncfs;KK;0
22302;TopoG11;1100;11/08/2004;Dasyprocta leporina;1;oui;08:09;6;2600;Aller;seche;layons differents;TopoG;oui;Topo;non;oncfs;KK;0
22300;TopoG1;100;11/08/2004;Myoprocta acouchy;1;oui;07:08;2;2600;Aller;seche;layons differents;TopoG;oui;Topo;non;oncfs;KK;0
22301;TopoG10;1000;11/08/2004;Saguinus midas;7;oui;08:09;1;2600;Aller;seche;layons differents;TopoG;oui;Topo;non;oncfs;KK;0
22306;TopoG5;500;11/08/2004;Alouatta seniculus;5;oui;17:18;6;2600;Retour;seche;layons differents;TopoG;oui;Topo;non;oncfs;KK;0
22304;TopoG20;2000;11/08/2004;Ateles paniscus;1;oui;15:16;16;2600;Retour;seche;layons differents;TopoG;oui;Topo;non;oncfs;KK;0
22305;TopoG10;1000;11/08/2004;Tinamus major;1;oui;16:17;4;2600;Retour;seche;layons differents;TopoG;oui;Topo;non;oncfs;KK;0
22263;TopoG5;500;06/08/2004;Geochelone denticulata;1;oui;07:08;0;2700;Aller;seche;layons differents;TopoG;oui;Topo;non;oncfs;VH;0
22264;TopoG11;1100;06/08/2004;Tinamus major;1;oui;08:09;3;2700;Aller;seche;layons differents;TopoG;oui;Topo;non;oncfs;VH;0
22265;TopoG23;2300;06/08/2004;Tinamus major;1;oui;10:11;12;2700;Aller;seche;layons differents;TopoG;oui;Topo;non;oncfs;VH;0
22266;TopoG15;1500;06/08/2004;Ateles paniscus;1;oui;15:16;9;2700;Retour;seche;layons differents;TopoG;oui;Topo;non;oncfs;VH;0
22270;TopoG1;100;06/08/2004;Ateles paniscus;1;oui;17:18;27;2700;Retour;seche;layons differents;TopoG;oui;Topo;non;oncfs;VH;0
22267;TopoG13;1300;06/08/2004;Dasyprocta leporina;1;oui;15:16;7;2700;Retour;seche;layons differents;TopoG;oui;Topo;non;oncfs;VH;0
22268;TopoG9;900;06/08/2004;Dasyprocta leporina;1;oui;16:17;21;2700;Retour;seche;layons differents;TopoG;oui;Topo;non;oncfs;VH;0
22269;TopoG7;700;06/08/2004;Penelope marail;1;oui;16:17;17;2700;Retour;seche;layons differents;TopoG;oui;Topo;non;oncfs;VH;0
22280;TopoG16;1600;08/08/2004;Ateles paniscus;1;oui;09:10;5;2700;Aller;seche;layons differents;TopoG;oui;Topo;non;oncfs;CRH;0
22277;TopoG4;400;08/08/2004;Crypturellus sp. Ou Tinamus sp.;1;oui;07:08;4;2700;Aller;seche;layons differents;TopoG;oui;Topo;non;oncfs;CRH;0
22279;TopoG8;800;08/08/2004;Psophia crepitans;2;non;08:09;13;2700;Aller;seche;layons differents;TopoG;oui;Topo;non;oncfs;CRH;0
22278;TopoG6;600;08/08/2004;Saguinus midas;2;non;08:09;8;2700;Aller;seche;layons differents;TopoG;oui;Topo;non;oncfs;CRH;0
22276;TopoG4;400;08/08/2004;Tinamus major;1;oui;07:08;1;2700;Aller;seche;layons differents;TopoG;oui;Topo;non;oncfs;CRH;0
22187;TopoE15;1500;08/08/2004;Crypturellus sp.;1;oui;16:17;8;2700;Retour;seche;layons differents;TopoE;oui;Topo;non;oncfs;VH;0
22186;TopoE24;2400;08/08/2004;Psophia crepitans;2;oui;15:16;0;2700;Retour;seche;layons differents;TopoE;oui;Topo;non;oncfs;VH;0
22185;TopoE27;2700;08/08/2004;Psophia crepitans;2;non;15:16;21;2700;Retour;seche;layons differents;TopoE;oui;Topo;non;oncfs;VH;0
22184;TopoE31;3100;08/08/2004;Saguinus midas;6;oui;14:15;28;2700;Retour;seche;layons differents;TopoE;oui;Topo;non;oncfs;VH;0
22206;TopoF21;2100;04/08/2004;Saguinus midas;3;non;09:10;5;2800;Aller;seche;layons differents;TopoF;oui;Topo;non;oncfs;PG;0
22208;TopoF15;1500;04/08/2004;Mazama americana;1;oui;16:17;20;2800;Retour;seche;layons differents;TopoF;oui;Topo;non;oncfs;PG;0
22209;TopoF9;900;04/08/2004;Pecari tajacu;3;oui;17:18;0;2800;Retour;seche;layons differents;TopoF;oui;Topo;non;oncfs;PG;0
22207;TopoF17;1700;04/08/2004;Psophia crepitans;2;non;16:17;20;2800;Retour;seche;layons differents;TopoF;oui;Topo;non;oncfs;PG;0
22307;TopoH20;2000;04/08/2004;Cebus apella;11;non;16:17;21;3000;Retour;seche;layons differents;TopoH;oui;Topo;non;oncfs;KK;1
22310;TopoH13;1300;04/08/2004;Dasyprocta leporina;1;oui;16:17;16;3000;Retour;seche;layons differents;TopoH;oui;Topo;non;oncfs;KK;1
22308;TopoH18;1800;04/08/2004;Odontophorus guyanensis;2;oui;16:17;15;3000;Retour;seche;layons differents;TopoH;oui;Topo;non;oncfs;KK;1
22309;TopoH17;1700;04/08/2004;Psophia crepitans;3;non;16:17;21;3000;Retour;seche;layons differents;TopoH;oui;Topo;non;oncfs;KK;1
22311;TopoH12;1200;04/08/2004;Tinamus major;1;oui;17:18;6;3000;Retour;seche;layons differents;TopoH;oui;Topo;non;oncfs;KK;1
22259;TopoG11;1100;05/08/2004;Ateles paniscus;1;oui;09:10;36;3000;Aller;seche;layons differents;TopoG;oui;Topo;non;oncfs;VH;1
22260;TopoG11;1100;05/08/2004;Psophia crepitans;5;oui;09:10;25;3000;Aller;seche;layons differents;TopoG;oui;Topo;non;oncfs;VH;1
22312;TopoH21;2100;05/08/2004;Cebus apella;5;oui;09:10;21;3000;Aller;seche;layons differents;TopoH;oui;Topo;non;oncfs;CRH;1
22261;TopoG27;2700;05/08/2004;Crypturellus sp.;1;oui;14:15;8;3000;Retour;seche;layons differents;TopoG;oui;Topo;non;oncfs;VH;1
22262;TopoG2;200;05/08/2004;Crypturellus sp.;1;oui;17:18;2;3000;Retour;seche;layons differents;TopoG;oui;Topo;non;oncfs;VH;1
22313;TopoH4;400;05/08/2004;Dasyprocta leporina;1;oui;17:18;0;3000;Retour;seche;layons differents;TopoH;oui;Topo;non;oncfs;CRH;1
22210;TopoF28;2800;06/08/2004;Crypturellus sp.;1;oui;10:11;10;3000;Aller;seche;layons differents;TopoF;oui;Topo;non;oncfs;KK;1
22211;TopoF29;2900;06/08/2004;Odontophorus guyanensis;2;non;10:11;5;3000;Aller;seche;layons differents;TopoF;oui;Topo;non;oncfs;KK;1
22315;TopoH13;1300;06/08/2004;Ateles paniscus;1;oui;08:09;0;3000;Aller;seche;layons differents;TopoH;oui;Topo;non;oncfs;PG;1
22316;TopoH29;2900;06/08/2004;Cebus apella;2;non;10:11;26;3000;Aller;seche;layons differents;TopoH;oui;Topo;non;oncfs;PG;1
22314;TopoH3;300;06/08/2004;Tinamus major;1;oui;07:08;19;3000;Aller;seche;layons differents;TopoH;oui;Topo;non;oncfs;PG;1
22213;TopoF17;1700;06/08/2004;Ateles paniscus;4;oui;16:17;29;3000;Retour;seche;layons differents;TopoF;oui;Topo;non;oncfs;KK;1
22212;TopoF23;2300;06/08/2004;Saguinus midas;10;oui;15:16;5;3000;Retour;seche;layons differents;TopoF;oui;Topo;non;oncfs;KK;1
22317;TopoH;;06/08/2004;Geochelone denticulata;1;oui;17:18;2;3000;Retour;seche;layons differents;TopoH;oui;Topo;non;oncfs;PG;1
22214;TopoF13;1300;07/08/2004;Crypturellus sp.;1;oui;08:09;0;3000;Aller;seche;layons differents;TopoF;oui;Topo;non;oncfs;CRH;1
22318;TopoH6;600;07/08/2004;Crypturellus sp.;3;oui;07:08;2;3000;Aller;seche;layons differents;TopoH;oui;Topo;non;oncfs;VH;1
22319;TopoH11;1100;07/08/2004;Penelope marail;1;oui;08:09;38;3000;Aller;seche;layons differents;TopoH;oui;Topo;non;oncfs;VH;1
22320;TopoH20;2000;07/08/2004;Psophia crepitans;2;non;09:10;14;3000;Aller;seche;layons differents;TopoH;oui;Topo;non;oncfs;VH;1
22322;TopoH25;2500;07/08/2004;Saguinus midas;4;non;09:10;4;3000;Aller;seche;layons differents;TopoH;oui;Topo;non;oncfs;VH;1
22321;TopoH24;2400;07/08/2004;Tapirus terrestris;1;oui;09:10;10;3000;Aller;seche;layons differents;TopoH;oui;Topo;non;oncfs;VH;1
22215;TopoF27;2700;07/08/2004;Alouatta seniculus;;non;15:16;18;3000;Retour;seche;layons differents;TopoF;oui;Topo;non;oncfs;CRH;1
22216;TopoF13;1300;07/08/2004;Ateles paniscus;1;oui;16:17;39;3000;Retour;seche;layons differents;TopoF;oui;Topo;non;oncfs;CRH;1
22218;TopoF1;100;07/08/2004;Ateles paniscus;1;oui;17:18;2;3000;Retour;seche;layons differents;TopoF;oui;Topo;non;oncfs;CRH;1
22217;TopoF8;800;07/08/2004;Mazama americana;1;oui;17:18;10;3000;Retour;seche;layons differents;TopoF;oui;Topo;non;oncfs;CRH;1
22327;TopoH9;900;07/08/2004;Crypturellus sp.;1;oui;17:18;4;3000;Retour;seche;layons differents;TopoH;oui;Topo;non;oncfs;VH;1
22324;TopoH23;2300;07/08/2004;Dasyprocta leporina;1;oui;15:16;23;3000;Retour;seche;layons differents;TopoH;oui;Topo;non;oncfs;VH;1
22323;TopoH23;2300;07/08/2004;Mazama gouazoubira;1;oui;15:16;3;3000;Retour;seche;layons differents;TopoH;oui;Topo;non;oncfs;VH;1
22325;TopoH18;1800;07/08/2004;Pecari tajacu;1;oui;16:17;0;3000;Retour;seche;layons differents;TopoH;oui;Topo;non;oncfs;VH;1
22328;TopoH6;600;07/08/2004;Psophia crepitans;3;non;17:18;5;3000;Retour;seche;layons differents;TopoH;oui;Topo;non;oncfs;VH;1
22326;TopoH10;1000;07/08/2004;Tinamus major;1;oui;17:18;7;3000;Retour;seche;layons differents;TopoH;oui;Topo;non;oncfs;VH;1
22219;TopoF6;600;08/08/2004;Ateles paniscus;1;oui;08:09;8;3000;Aller;seche;layons differents;TopoF;oui;Topo;non;oncfs;PG;1
22220;TopoF7;700;08/08/2004;Crypturellus sp.;1;oui;08:09;3;3000;Aller;seche;;TopoF;oui;Topo;non;oncfs;PG;1
22221;TopoF8;800;08/08/2004;Mazama americana;1;oui;08:09;18;3000;Aller;seche;layons differents;TopoF;oui;Topo;non;oncfs;PG;1
22223;TopoF27;2700;08/08/2004;Penelope marail;1;non;10:11;8;3000;Aller;seche;layons differents;TopoF;oui;Topo;non;oncfs;PG;1
22222;TopoF10;1000;08/08/2004;Psophia crepitans;3;oui;09:10;2;3000;Aller;seche;layons differents;TopoF;oui;Topo;non;oncfs;PG;1
22330;TopoH25;2500;08/08/2004;Crypturellus sp.;1;oui;09:10;3;3000;Aller;seche;layons differents;TopoH;oui;Topo;non;oncfs;KK;1
22332;TopoH13;1300;08/08/2004;Dasyprocta leporina;1;oui;08:09;13;3000;Aller;seche;layons differents;TopoH;oui;Topo;non;oncfs;KK;1
22329;TopoH18;1800;08/08/2004;Dasyprocta leporina;1;oui;08:09;24;3000;Aller;seche;layons differents;TopoH;oui;Topo;non;oncfs;KK;1
22331;TopoH7;700;08/08/2004;Tinamus major;2;oui;07:08;0;3000;Aller;seche;layons differents;TopoH;oui;Topo;non;oncfs;KK;1
22337;TopoH3;300;08/08/2004;Ateles paniscus;3;oui;17:18;35;3000;Retour;seche;layons differents;TopoH;oui;Topo;non;oncfs;KK;1
22335;TopoH12;1200;08/08/2004;Crypturellus sp. Ou Tinamus sp.;1;oui;17:18;3;3000;Retour;seche;layons differents;TopoH;oui;Topo;non;oncfs;KK;1
22333;TopoH31;3100;08/08/2004;Psophia crepitans;5;oui;15:16;11;3000;Retour;seche;layons differents;TopoH;oui;Topo;non;oncfs;KK;1
22334;TopoH24;2400;08/08/2004;Psophia crepitans;6;oui;15:16;0;3000;Retour;seche;layons differents;TopoH;oui;Topo;non;oncfs;KK;1
22336;TopoH9;900;08/08/2004;Tinamus major;1;oui;17:18;4;3000;Retour;seche;layons differents;TopoH;oui;Topo;non;oncfs;KK;1
22226;TopoF6;600;09/08/2004;Alouatta seniculus;6;oui;08:09;35;3000;Aller;seche;layons differents;TopoF;oui;Topo;non;oncfs;VH;1
22227;TopoF2;200;09/08/2004;Ateles paniscus;1;oui;09:10;14;3000;Aller;seche;layons differents;TopoF;oui;Topo;non;oncfs;VH;1
22228;TopoF17;1700;09/08/2004;Ateles paniscus;2;oui;09:10;43;3000;Aller;seche;layons differents;TopoF;oui;Topo;non;oncfs;VH;1
22229;TopoF27;2700;09/08/2004;Crypturellus sp.;1;oui;10:11;6;3000;Aller;seche;layons differents;TopoF;oui;Topo;non;oncfs;VH;1
22225;TopoF4;400;09/08/2004;Mazama gouazoubira;1;oui;08:09;18;3000;Aller;seche;layons differents;TopoF;oui;Topo;non;oncfs;VH;1
22230;TopoF27;2700;09/08/2004;Penelope marail;2;oui;10:11;9;3000;Aller;seche;layons differents;TopoF;oui;Topo;non;oncfs;VH;1
22283;TopoG17;1700;09/08/2004;Ateles paniscus;3;oui;09:10;0;3000;Aller;seche;layons differents;TopoG;oui;Topo;non;oncfs;PG;1
22282;TopoG6;600;09/08/2004;Odontophorus guyanensis;6;oui;08:09;6;3000;Aller;seche;layons differents;TopoG;oui;Topo;non;oncfs;PG;1
22339;TopoH16;1600;09/08/2004;Dasyprocta leporina;1;oui;09:10;14;3000;Aller;seche;layons differents;TopoH;oui;Topo;non;oncfs;CRH;1
22338;TopoH6;600;09/08/2004;Saguinus midas;1;non;07:08;8;3000;Aller;seche;layons differents;TopoH;oui;Topo;non;oncfs;CRH;1
22232;TopoF21;2100;09/08/2004;Ateles paniscus;1;oui;15:16;62;3000;Retour;seche;layons differents;TopoF;oui;Topo;non;oncfs;VH;1
22231;TopoF23;2300;09/08/2004;Ateles paniscus;1;oui;15:16;11;3000;Retour;seche;layons differents;TopoF;oui;Topo;non;oncfs;VH;1
22233;TopoF19;1900;09/08/2004;Crax alector;2;oui;16:17;0;3000;Retour;seche;layons differents;TopoF;oui;Topo;non;oncfs;VH;1
22234;TopoF28;2800;09/08/2004;Tayassu pecari;;non;14:15;;3000;Retour;seche;layons differents;TopoF;oui;Topo;non;oncfs;VH;1
22286;TopoG5;500;09/08/2004;Crypturellus sp. Ou Tinamus sp.;1;oui;16:17;10;3000;Retour;seche;layons differents;TopoG;oui;Topo;non;oncfs;PG;1
22285;TopoG6;600;09/08/2004;Dasyprocta leporina;1;oui;16:17;15;3000;Retour;seche;layons differents;TopoG;oui;Topo;non;oncfs;PG;1
22284;TopoG19;1900;09/08/2004;Mazama americana;1;oui;15:16;17;3000;Retour;seche;layons differents;TopoG;oui;Topo;non;oncfs;PG;1
22287;TopoG4;400;09/08/2004;Tayassu pecari;30;non;16:17;18;3000;Retour;seche;layons differents;TopoG;oui;Topo;non;oncfs;PG;1
22341;TopoH3;300;09/08/2004;Crypturellus sp. Ou Tinamus sp.;1;oui;17:18;10;3000;Retour;seche;layons differents;TopoH;oui;Topo;non;oncfs;CRH;1
22340;TopoH18;1800;09/08/2004;Psophia crepitans;;non;16:17;26;3000;Retour;seche;layons differents;TopoH;oui;Topo;non;oncfs;CRH;1
22236;TopoF12;1200;10/08/2004;Ateles paniscus;1;oui;08:09;17;3000;Aller;seche;layons differents;TopoF;oui;Topo;non;oncfs;KK;1
22237;TopoF21;2100;10/08/2004;Cebus apella;15;oui;09:10;24;3000;Aller;seche;layons differents;TopoF;oui;Topo;non;oncfs;KK;1
22235;TopoF3;300;10/08/2004;Myoprocta acouchy;1;oui;07:08;3;3000;Aller;seche;layons differents;TopoF;oui;Topo;non;oncfs;KK;1
22343;TopoH19;1900;10/08/2004;Cebus apella;1;non;09:10;19;3000;Aller;seche;layons differents;TopoH;oui;Topo;non;oncfs;PG;1
22342;TopoH19;1900;10/08/2004;Psophia crepitans;2;non;09:10;21;3000;Aller;seche;layons differents;TopoH;oui;Topo;non;oncfs;PG;1
22344;TopoH28;2800;10/08/2004;Tinamus major;1;oui;09:10;6;3000;Aller;seche;layons differents;TopoH;oui;Topo;non;oncfs;PG;1
22239;TopoF15;1500;10/08/2004;Odontophorus guyanensis;7;oui;16:17;5;3000;Retour;seche;layons differents;TopoF;oui;Topo;non;oncfs;KK;1
22240;TopoF1;100;10/08/2004;Psophia crepitans;3;non;17:18;19;3000;Retour;seche;layons differents;TopoF;oui;Topo;non;oncfs;KK;1
22238;TopoF27;2700;10/08/2004;Tinamus major;1;oui;15:16;1;3000;Retour;seche;layons differents;TopoF;oui;Topo;non;oncfs;KK;1
22347;TopoH17;1700;10/08/2004;Dasyprocta leporina;1;oui;16:17;0;3000;Retour;seche;layons differents;TopoH;oui;Topo;non;oncfs;PG;1
22345;TopoH25;2500;10/08/2004;Mazama americana;1;oui;15:16;21;3000;Retour;seche;layons differents;TopoH;oui;Topo;non;oncfs;PG;1
22348;TopoH13;1300;10/08/2004;Mazama americana;1;oui;16:17;3;3000;Retour;seche;layons differents;TopoH;oui;Topo;non;oncfs;PG;1
22350;TopoH5;500;10/08/2004;Odontophorus guyanensis;3;non;17:18;0;3000;Retour;seche;layons differents;TopoH;oui;Topo;non;oncfs;PG;1
